,ADDRESS,LATITUDE,LONGITUDE
475,147 K ST,42.3377553,-71.0376355
476,107 BOLTON ST,42.3406312,-71.0509259
477,20 WARD ST Apt. 1,42.3298617,-71.0545909
478,269 BOLTON ST Apt. 2,42.3373685,-71.04591049999999
479,150 DORCHESTER AV Apt. 109,42.3418223,-71.05691519999999
480,8 LINDEN ST,42.3342732,-71.0450642
481,53 G ST,42.33419120000001,-71.0443678
482,377 K ST Apt. 2,42.330917,-71.037565
483,198 M ST,42.3309752,-71.032946
484,3A TELEGRAPH ST,42.332818,-71.0507928
485,143 COLUMBIA RD,42.3056156,-71.0789794
486,281 E ST,42.3364994,-71.0506473
487,6 WHITTIER PL Apt. 16E-6,42.3657336,-71.0669497
488,104 I ST Apt. B,42.3345258,-71.0398
489,4 MARSHALL PL,42.383222,-71.068947
490,22 LIBERTY DR Apt. 7B,42.35459720000001,-71.0452732
491,22 LIBERTY DR Apt. B2-8,42.3545427,-71.0452696
492,22 LIBERTY DR Apt. B2-29,42.3545427,-71.0452696
493,153 L ST Apt. 2,42.332487,-71.0354553
494,120 G ST Apt. 1,42.3316885,-71.0438423
495,3 SHIPWAY PL Apt. 3,42.3784864,-71.0522211
496,35 CHANNEL CENTER ST Apt. 302,42.3463778,-71.05055349999999
497,15 SLEEPER ST Apt. 201,42.3519914,-71.04889680000001
498,PRINCETON PL,42.3794617,-71.0307689
499,150 DORCHESTER AV Apt. 512,42.3418223,-71.05691519999999
500,3 M ST Apt. 3,42.3380674,-71.0335829
501,85 F ST Apt. 1,42.3353159,-71.0492989
502,331 E ST Apt. 2,42.3380153,-71.04877259999999
503,346 CONGRESS ST Apt. 510,42.3506856,-71.0486803
504,131 D ST Apt. 2,42.3358569,-71.05411529999999
505,15 SLEEPER ST Apt. 403,42.3519914,-71.04889680000001
506,171 W FOURTH ST Apt. 6,42.3400896,-71.0550708
507,16 TICKNOR ST,42.33023,-71.0360972
508,781 COLUMBIA RD Apt. 3,42.3199098,-71.0579637
509,1300 SHIPWAY PL Apt. PS-5,42.3765875,-71.0517491
510,7 STILLMAN PL Apt. 9,42.3642869,-71.0577016
511,492 E BROADWAY Apt. 7,42.3356101,-71.0450287
512,22 LIBERTY DR Apt. 6A,42.35459720000001,-71.0452732
513,15 PREBLE ST Apt. 3,42.3291411,-71.0564609
514,2 GRIMES ST,42.3343288,-71.0514714
515,8 MARINE RD,42.3307139,-71.03950429999999
516,130 SUMMER ST,42.26197519999999,-71.12491469999999
517,6 WHITTIER PL Apt. B-103,42.3656073,-71.0673891
518,410 W SECOND ST,42.3375356,-71.04491039999999
519,152 OLD COLONY AV Apt. 2,42.3346467,-71.0546502
520,2 HAWTHORNE PL Apt. 9-H,42.3642406,-71.066169
521,264 COLUMBIA RD,42.308971,-71.07559
522,6 HUMBOLDT PL,42.3307233,-71.0572633
523,33 SLEEPER ST Apt. 501,42.3519914,-71.04889680000001
524,874 DORCHESTER AV,42.32115599999999,-71.056521
525,269 EMERSON ST,42.3342366,-71.0357319
526,32 BAXTER ST,42.3363218,-71.05470079999999
527,10 SPRINGER ST,42.3318543,-71.0407159
528,3 DOLPHIN WY,42.3458198,-71.0249157
529,HOPKINS PL,42.2711591,-71.0903827
530,61 GATES ST,42.3318364,-71.0483491
531,546 DORCHESTER AV,42.3307693,-71.0567178
532,18 CARPENTER ST Apt. 2,42.328765,-71.05612580000002
533,4 WHITE STREET PL,42.380843,-71.0382855
534,202 K ST Apt. 1,42.3364091,-71.0372529
535,22 LIBERTY DR Apt. B2-69,42.3545427,-71.0452696
536,205 E ST Apt. 10-N,42.33466809999999,-71.0528046
537,297 K ST,42.3334537,-71.03744979999999
538,48 GOLD ST Apt. 102,42.3399163,-71.05567370000001
539,366 DORCHESTER ST Apt. 2,42.3302009,-71.05528749999999
540,265 GOLD ST,42.33522139999999,-71.0482214
541,12 MERCER ST,42.3332452,-71.048825
542,21 WORMWOOD ST Apt. 520,42.3469839,-71.0502336
543,8 WHITTIER PL Apt. 6B-8,42.3654839,-71.06728
544,44 MERCER ST,42.3319979,-71.0488598
545,22 LIBERTY DR Apt. B2-20,42.3545427,-71.0452696
546,141 DORCHESTER AV Apt. 710,42.3419516,-71.0574969
547,507 COLUMBIA RD,42.3148993,-71.06681189999999
548,32 SHIPWAY PL Apt. 32,42.3788766,-71.0521791
549,22 MERCER ST,42.3330383,-71.0489178
550,159 O ST Apt. 1,42.3327178,-71.02944219999999
551,170 W BROADWAY Apt. PS-B27,42.3405077,-71.0528643
552,601 ALBANY ST,42.3371013,-71.0688534
553,19 SHIPWAY PL Apt. 19,42.3757228,-71.0511186
554,15 WARD ST Apt. PS-D,42.3352324,-71.0960272
555,42 EIGHTH ST Apt. 3410,42.3749988,-71.0520878
556,170 I ST Apt. 2,42.3324418,-71.0396981
557,207 M ST Apt. 4,42.3312214,-71.0334128
558,21 THOMAS PK Apt. 2,42.3337495,-71.0460526
559,150 DORCHESTER AV Apt. 107,42.3418223,-71.05691519999999
560,114 P ST Apt. 114-1,42.3600825,-71.0588801
561,654 COLUMBIA RD,42.3189442,-71.0635891
562,2 HAWTHORNE PL Apt. 11-H,42.3642406,-71.066169
563,197 EIGHTH ST Apt. 603,42.3733848,-71.0519798
564,96 BOLTON ST Apt. 96,42.3411067,-71.051422
565,24 MITCHELL ST Apt. 1,42.3322687,-71.0526637
566,138 I ST Apt. 3,42.33349,-71.03960670000001
567,2 TREMONT PL Apt. 4,42.3506842,-71.17208099999999
568,341 K ST Apt. 1,42.3320102,-71.0375365
569,21 WORMWOOD ST Apt. 224,42.3469839,-71.0502336
570,8 BAKER PL,42.2810141,-71.1691041
571,73 G ST,42.3335819,-71.044333
572,559 DORCHESTER AV,42.3304,-71.0572
573,5 LORING ST,42.3346071,-71.0517964
574,125 B ST Apt. 2-B,42.3412261,-71.0530283
575,178 W FOURTH ST Apt. 1-R,42.3402761,-71.0547678
576,110 P ST Apt. 3,42.3345486,-71.0268924
577,14 I ST Apt. PS 4,42.3600825,-71.0588801
578,850 E BROADWAY,42.3359446,-71.0304156
579,572 COLUMBIA RD,42.3167604,-71.0658447
580,53 THOMAS PK Apt. 7,42.3319394,-71.0463541
581,106 G ST,42.3323302,-71.0439615
582,6 WHITTIER PL Apt. 14L-6,42.3657336,-71.0669497
583,8 SANGER ST Apt. 1,42.3318894,-71.0418222
584,37 P ST Apt. 1,42.3369688,-71.0274692
585,45 VINTON ST Apt. 7,42.329698,-71.0531063
586,52 SUMMER ST,42.354523,-71.0587374
587,703 E FOURTH ST Apt. 2,42.3346044,-71.036427
588,28 STORY ST,42.3334864,-71.0431031
589,627 E SECOND ST Apt. 4,42.33688799999999,-71.038089
590,288 C ST Apt. 3,42.36648830000001,-71.0659673
591,78 GATES ST,42.3313378,-71.0480673
592,9 HAWTHORNE PL Apt. 2-E,42.3642406,-71.066169
593,597 E SECOND ST,42.3371022,-71.0393448
594,13 CARPENTER ST,42.3289021,-71.0564392
595,119 BOLTON ST,42.340386,-71.05057769999999
596,436 W SECOND ST Apt. 1,42.33713880000001,-71.04431989999999
597,557 E SECOND ST,42.3371634,-71.0409442
598,261 COLUMBIA RD,42.308214,-71.07453699999999
599,156 F ST Apt. 1,42.3372112,-71.0475112
600,185 EIGHTH ST Apt. 2,42.3335607,-71.0523031
601,6 NINTH ST Apt. 6,42.3600825,-71.0588801
602,790 E FOURTH ST Apt. 1,42.3350564,-71.03167859999999
603,43 L ST Apt. 3,42.3370676,-71.0356596
604,324 DORCHESTER ST Apt. 2,42.3309879,-71.0535982
605,18 LORING ST,42.334182,-71.0519705
606,6 WHITTIER PL Apt. 11K-6,42.3657336,-71.0669497
607,205 E ST Apt. 5-S,42.33466809999999,-71.0528046
608,235 DORCHESTER ST Apt. 2,42.3331171,-71.0510651
609,34 I ST,42.3369636,-71.0397677
610,466 COLUMBIA RD,42.31366879999999,-71.068371
611,188 BOLTON ST Apt. 1,42.3391287,-71.04826990000001
612,121 M ST Apt. 2,42.3337564,-71.0334721
613,6 WHITTIER PL Apt. 102N-6,42.3657336,-71.0669497
614,1300 SHIPWAY PL Apt. PS-50,42.3765875,-71.0517491
615,375 W FOURTH ST,42.3366264,-71.04970709999999
616,2 HAWTHORNE PL Apt. 3-D,42.3642406,-71.066169
617,534 E FOURTH ST,42.3347459,-71.0434856
618,488 DORCHESTER AV Apt. 2-F,42.332024,-71.0566595
619,3 FOURTH STREET PL,42.334275,-71.043403
620,209 D ST Apt. 6 3RD,42.3375261,-71.0519668
621,190 F ST Apt. 1,42.3382187,-71.0466757
622,217 BOLTON ST,42.3384361,-71.0474785
623,339 E ST Apt. 1,42.3382369,-71.04852029999999
624,27 SUMMER ST,42.2761819,-71.1624111
625,42 EIGHTH ST Apt. 2303,42.3749988,-71.0520878
626,61 MIDDLE ST,42.33224240000001,-71.05626509999999
627,60 GATES ST,42.3319884,-71.0479893
628,25 CHANNEL CENTER ST Apt. 1001,42.3460654,-71.0507949
629,9 PETERS ST Apt. 9B,42.3327179,-71.03206390000001
630,319 A ST Apt. 502,42.3488069,-71.0494346
631,33 LENNON CT Apt. 38,42.3330016,-71.026591
632,2 HAWTHORNE PL Apt. 15-O,42.3642406,-71.066169
633,99 P ST,42.3346477,-71.0273395
634,17 I ST Apt. 1,42.3374849,-71.04015629999999
635,THOMSON PL,42.3514881,-71.047276
636,9 TWOMEY CT Apt. 50,42.3336546,-71.02533869999999
637,191 K ST Apt. 3,42.3366255,-71.03763769999999
638,2 HAWTHORNE PL Apt. 15-D,42.3642406,-71.066169
639,239 BOSTON ST,42.321745,-71.061612
640,22 LIBERTY DR Apt. 8G,42.35459720000001,-71.0452732
641,197 EIGHTH ST Apt. 429,42.3733848,-71.0519798
642,126 M ST,42.3336724,-71.0330853
643,554 COLUMBIA RD,42.3164039,-71.0662138
644,123 MARINE RD,42.3305796,-71.0339425
645,104 F ST,42.3359425,-71.04896430000001
646,14 TUCKERMAN ST,42.3313912,-71.0544893
647,160 W BROADWAY ST,42.3405791,-71.0535575
648,32 ALBION PL,42.3817639,-71.0695805
649,876 E BROADWAY,42.335933,-71.028982
650,767 E FOURTH ST,42.3344988,-71.0330677
651,97 BOLTON ST,42.3409863,-71.05148299999999
652,104 BOSTON ST Apt. 3,42.3260042,-71.05855369999999
653,14 EARL ST,42.3340735,-71.0542687
654,346 CONGRESS ST Apt. 703,42.3506856,-71.0486803
655,523 E SECOND ST Apt. 523-4,42.3369519,-71.042457
656,3 ROGERS ST Apt. 8,42.3298506,-71.05578820000001
657,104 D ST Apt. 1,42.3353949,-71.0551038
658,36 A ST Apt. 3A,42.34132,-71.05635000000001
659,17 SHIPWAY PL Apt. 17,42.37856499999999,-71.0521011
660,252 GOLD ST,42.3355727,-71.0483927
661,42 EIGHTH ST Apt. 4301,42.3749988,-71.0520878
662,ROUGEMONT PL,36.2184752,-78.926397
663,834 DORCHESTER AV Apt. 1,42.32242309999999,-71.05650849999999
664,16 EMERSON ST Apt. 2,42.3366939,-71.0433857
665,1 SCOTT PL Apt. 5,42.334322,-71.0317929
666,194 EMERSON ST,42.3351605,-71.0380151
667,408 W SECOND ST,42.3375811,-71.04502939999999
668,15 SLEEPER ST Apt. 104,42.3519914,-71.04889680000001
669,84 O ST,42.335294,-71.0291044
670,197 EIGHTH ST Apt. PH223,42.3733848,-71.0519798
671,148 M ST Apt. 2,42.3329026,-71.0330366
672,665 FIFTH ST Apt. 2,42.3337994,-71.0339018
673,645 E SECOND ST,42.3371363,-71.0372869
674,170 W BROADWAY Apt. PS-B10,42.3405077,-71.0528643
675,157 I ST Apt. 1,42.3327527,-71.0400689
676,10 MARINE RD,42.3307557,-71.0392605
677,104 OLD HARBOR ST,42.3315119,-71.047167
678,2 STILLMAN PL,42.3640431,-71.057717
679,346 CONGRESS ST Apt. 306,42.3506856,-71.0486803
680,571 E BROADWAY ST,42.3353244,-71.0413762
681,3 HARVARD PL Apt. 1,42.37228289999999,-71.0635917
682,54 G ST,42.3342471,-71.04404280000001
683,22 LIBERTY DR Apt. 2L,42.35459720000001,-71.0452732
684,25 CHANNEL CENTER ST Apt. CC-101,42.3461053,-71.0507518
685,114 COTTAGE ST,42.3685801,-71.0345943
686,6 MARION PL,42.3792436,-71.03873709999999
687,42 EIGHTH ST Apt. 2307,42.3749988,-71.0520878
688,6 WHITTIER PL Apt. 4M-6,42.3657336,-71.0669497
689,269 EMERSON ST Apt. 2,42.3342336,-71.0356578
690,18 MARINE RD,42.3307071,-71.0386408
691,21 LINDEN ST,42.33384299999999,-71.0447741
692,176HF M ST,42.3339807,-71.033299
693,220 SILVER ST,42.3377067,-71.04993120000002
694,170 W BROADWAY Apt. PS-B23,42.3405077,-71.0528643
695,356 K ST Apt. 1,42.3316375,-71.0370772
696,131 P ST,42.3336976,-71.02737429999999
697,2 BALDWIN PL,42.3647162,-71.0555588
698,WOODS PL,42.3819589,-71.0671553
699,43 GATES ST Apt. 3,42.3324287,-71.0484668
700,201 D ST Apt. 201-1,42.2213158,-71.1811164
701,225 SOUTHAMPTON ST,42.3307869,-71.0657178
702,37 GATES ST Apt. 1,42.33263280000001,-71.04847339999999
703,7 THOMAS PK Apt. 6,42.3336157,-71.0447732
704,197 EIGHTH ST Apt. PH218,42.3734376,-71.0519685
705,37 MERCER ST Apt. 6,42.3322206,-71.04918479999999
706,118 SUMMER ST,42.3534436,-71.0573098
707,137 L ST Apt. 2,42.3330048,-71.0355318
708,346 CONGRESS ST Apt. 317,42.3506856,-71.0486803
709,2 HAWTHORNE PL Apt. 14-M,42.3642406,-71.066169
710,34 SUMMER ST,42.3550511,-71.05924019999999
711,22 MARINE RD,42.3307359,-71.0385387
712,313 K ST,42.3329442,-71.0374977
713,773 E FOURTH ST,42.334453,-71.03281
714,24 FARNSWORTH ST,42.3516346,-71.0485696
715,100 LINDEN ST Apt. 100-2,42.3511481,-71.129835
716,335 W SECOND ST Apt. 7,42.3385064,-71.04716189999999
717,372A DORCHESTER ST Apt. 1,42.32989449999999,-71.05545359999999
718,15 O ST,42.3377309,-71.0294637
719,141 COTTAGE ST,42.369138,-71.033439
720,197 EIGHTH ST Apt. 431,42.3733848,-71.0519798
721,278 K ST Apt. 5,42.3340785,-71.0371778
722,163 DORCHESTER AV,42.340468,-71.05740899999999
723,1518 COLUMBIA RD,42.3306994,-71.04009169999999
724,15 PREBLE ST Apt. PS-1,42.32917,-71.0564857
725,11 TELEGRAPH ST,42.33275829999999,-71.05035079999999
726,26 BOSTON ST Apt. 4,42.3285292,-71.0573951
727,716 E FOURTH ST,42.334991,-71.036137
728,2 HAWTHORNE PL Apt. 14-P,42.3642406,-71.066169
729,22 LIBERTY DR Apt. B2-5,42.3545427,-71.0452696
730,418 W SECOND ST Apt. 422-2,42.33735360000001,-71.0446733
731,155 G ST,42.3308414,-71.0443214
732,1 DARTMOUTH PL,42.3448138,-71.07432519999999
733,776 E FOURTH ST Apt. 1,42.3350445,-71.0325101
734,41 G ST,42.3346855,-71.0443803
735,205 E ST Apt. 14-S,42.33466809999999,-71.0528046
736,32 COTTAGE ST Apt. 2,42.3665696,-71.036301
737,2 HAWTHORNE PL Apt. 7-H,42.3642406,-71.066169
738,62 H ST Apt. 3,42.3358707,-71.0413738
739,360 SILVER ST,42.335072,-71.04544729999999
740,ADAMS PL,42.2297052,-71.03114219999999
741,6 WHITTIER PL Apt. 3D-6,42.3657336,-71.0669497
742,136 D ST Apt. 2,42.3360593,-71.0543445
743,496 SOUTHAMPTON ST,42.329892,-71.0579946
744,137 H ST,42.3331028,-71.04164010000001
745,3 DORCHESTER ST Apt. 3-E,42.3377418,-71.0430042
746,6 WHITTIER PL Apt. 15L-6,42.3657336,-71.0669497
747,156 COTTAGE ST Apt. 3,42.3698711,-71.0332576
748,132 EMERSON ST Apt. 13,42.3358136,-71.04009940000002
749,77 OLD HARBOR ST Apt. 1,42.3321927,-71.04766430000001
750,209 D ST,42.3377136,-71.052095
751,40 WOODWARD ST Apt. 2,42.3311475,-71.0556125
752,2 SHORT STREET PL,42.3831225,-71.0705067
753,90 SOUTHAMPTON ST,42.33249319999999,-71.0705067
754,9 MERCER ST Apt. 3,42.3334515,-71.0491895
755,404R K ST Apt. 11,42.3301957,-71.0370646
756,17 MOHAWK ST,42.328755,-71.055909
757,162 F ST,42.337376,-71.0473044
758,309 E ST Apt. PS-13,42.3372272,-71.0496375
759,9 LIBERTY PL Apt. 2,42.328838,-71.05362629999999
760,190 I ST,42.3317555,-71.0396784
761,1506 COLUMBIA RD,42.3306622,-71.04052399999999
762,480 E FOURTH ST Apt. 4,42.3346929,-71.04586400000001
763,114 O ST,42.3343219,-71.0289334
764,6 WHITTIER PL Apt. 17F-6,42.3657336,-71.0669497
765,8 PACIFIC ST Apt. 2,42.33410440000001,-71.0453864
766,265 C ST Apt. 11,42.3231985,-71.1006228
767,268 BOWEN ST Apt. 1,42.3348524,-71.0489963
768,493 SOUTHAMPTON ST,42.3294935,-71.0579346
769,71 BOLTON ST Apt. 71,42.341466,-71.05214740000001
770,300 NORTHERN AV,42.3479724,-71.0358488
771,145 FARRAGUT RD Apt. 4,42.3336888,-71.0255391
772,844 E BROADWAY,42.3359167,-71.0305781
773,34 F ST Apt. 3,42.3341329,-71.05116199999999
774,15 I ST Apt. 1,42.3375414,-71.0401553
775,109 DRESSER ST,42.337337,-71.0443464
776,5 ALBION PL,42.3810981,-71.06994949999999
777,159 H ST,42.332444,-71.04156619999999
778,8 DOUGLAS ST Apt. 3,42.3309398,-71.0425731
779,106 I ST Apt. 1,42.334396,-71.0397169
780,25 COLEBROOK ST,42.3324622,-71.0425946
781,1528 COLUMBIA RD,42.330397,-71.0394448
782,200 EMERSON ST Apt. 1,42.3351325,-71.0379353
783,135 I ST Apt. 135-A,42.333535,-71.0400963
784,35 CHANNEL CENTER ST Apt. 210,42.3463778,-71.05055349999999
785,50 ATHENS ST Apt. 1,42.3424414,-71.0551177
786,23 TICKNOR ST Apt. 2,42.3305313,-71.0357586
787,313 K ST Apt. 3,42.33289300000001,-71.037551
788,207 M ST Apt. 6,42.3312214,-71.0334128
789,132 EMERSON ST Apt. 31,42.3358136,-71.04009940000002
790,200 TERMINAL ST,42.3830731,-71.04991609999999
791,213 GOLD ST,42.3363669,-71.0500279
792,164 MARINE RD,42.3308852,-71.0322031
793,15 WENDELLER ST Apt. 2,42.3287308,-71.054885
794,8 CARPENTER ST Apt. 6,42.328638,-71.05630529999999
795,1686 COLUMBIA RD,42.3299284,-71.0343157
796,286 EMERSON ST Apt. 1G,42.3345962,-71.03478609999999
797,58 L ST,42.3362503,-71.0351863
798,35 CHANNEL CENTER ST Apt. 501,42.3463778,-71.05055349999999
799,181 K ST,42.3367873,-71.0376033
800,324 W BROADWAY,42.33851,-71.04994099999999
801,7 MT VERNON PL,42.3578566,-71.0648504
802,493 COLUMBIA RD,42.3143092,-71.0671175
803,9 LINDEN ST,42.3342176,-71.04473920000001
804,73 A ST,42.3421854,-71.05486069999999
805,21 WORMWOOD ST Apt. 315,42.3469839,-71.0502336
806,346 CONGRESS ST Apt. 415,42.3506856,-71.0486803
807,213 GOLD ST Apt. UNIT-7,42.33633589999999,-71.049998
808,NORCROSS PL,42.3318446,-71.03645139999999
809,235 GOLD ST Apt. 2,42.3358928,-71.0493245
810,15 PREBLE ST Apt. 9,42.3291411,-71.0564609
811,231 BOLTON ST,42.3381066,-71.0470801
812,3 GIFFORD PL,42.3302001,-71.0545815
813,1300 SHIPWAY PL Apt. PS-87,42.3765875,-71.0517491
814,1350 COLUMBIA RD,42.3308104,-71.04555169999999
815,39 DORCHESTER ST Apt. 8,42.3366792,-71.0443288
816,42 EIGHTH ST Apt. 1108,42.3749988,-71.0520878
817,286 EMERSON ST Apt. 1E,42.3345962,-71.03478609999999
818,363 DORCHESTER ST,42.3305551,-71.0554643
819,314 W SECOND ST Apt. 506,42.3390786,-71.0472042
820,90 P ST Apt. 3,42.335191,-71.02690199999999
821,3 WILKINS PL,42.2833619,-71.1272937
822,15 SLEEPER ST Apt. 402,42.3519914,-71.04889680000001
823,353 W SECOND ST Apt. 2,42.3382187,-71.0466757
824,159 COTTAGE ST Apt. 4,42.3696853,-71.0325928
825,2 STILLMAN PL Apt. 2,42.3640431,-71.057717
826,1 EMERSON PL,42.36455,-71.0687657
827,63 P ST,42.3361852,-71.02737429999999
828,59 THOMAS PK,42.3319768,-71.0455866
829,117 L ST Apt. 1,42.3336241,-71.0355428
830,193 W SECOND ST,42.341313,-71.051371
831,197 EIGHTH ST Apt. 510,42.3733848,-71.0519798
832,101 SEAPORT BL Apt. COMM/G,42.3518101,-71.04609599999999
833,17 TELEGRAPH ST,42.3327698,-71.0501714
834,171 W FOURTH ST Apt. 2,42.3400896,-71.0550708
835,25 CHANNEL CENTER ST Apt. 210,42.3460654,-71.0507949
836,21 WORMWOOD ST Apt. 304,42.3469839,-71.0502336
837,42 EIGHTH ST Apt. 4410,42.3749988,-71.0520878
838,849 E BROADWAY,42.3354898,-71.0302531
839,2 HAWTHORNE PL Apt. 2-D,42.3642406,-71.066169
840,227 D ST Apt. 3,42.3381325,-71.05138910000001
841,54 H ST Apt. 1,42.3362296,-71.0413975
842,405 K ST,42.3300375,-71.03744979999999
843,42 EIGHTH ST Apt. 2509,42.3749988,-71.0520878
844,22 LIBERTY DR Apt. 12E,42.35459720000001,-71.0452732
845,39 DORCHESTER ST Apt. 3,42.3366792,-71.0443288
846,THOMAS PK,42.3336148,-71.045852
847,23 DORCHESTER ST Apt. 3,42.3369478,-71.0439565
848,324 DORCHESTER ST,42.33098620000001,-71.0535972
849,48 I ST,42.3366485,-71.0397637
850,17 TWOMEY CT Apt. 64,42.3593999,-71.0564346
851,339 E ST,42.3382182,-71.0485928
852,171 W FOURTH ST Apt. 5,42.3400896,-71.0550708
853,141 DORCHESTER AV Apt. 316,42.3419516,-71.0574969
854,114 D ST,42.3355866,-71.0548525
855,134 P ST,42.3336553,-71.02691
856,14 LEEDS ST,42.3305726,-71.05638119999999
857,147 M ST,42.3328661,-71.03336390000001
858,181 K ST Apt. 2,42.3367831,-71.0376038
859,5 GRIMES ST Apt. 1,42.3341664,-71.05134749999999
860,151 I ST,42.3329238,-71.04006000000001
861,69 COTTAGE ST Apt. 3,42.3673369,-71.03532349999999
862,157 I ST Apt. 3,42.3327527,-71.0400689
863,385 COLUMBIA RD,42.3109554,-71.07032099999999
864,123 FARRAGUT RD Apt. 1,42.334239,-71.02533129999999
865,2 HAWTHORNE PL Apt. 4-P,42.3642406,-71.066169
866,42 EIGHTH ST Apt. 4107,42.3749988,-71.0520878
867,37 G ST,42.3347899,-71.0443903
868,212 DORCHESTER ST,42.3331199,-71.05026430000001
869,75A BOLTON ST Apt. 75A,42.3413775,-71.05205980000001
870,2 HAWTHORNE PL Apt. 14-J,42.3642406,-71.066169
871,42 EIGHTH ST Apt. 1202,42.3749988,-71.0520878
872,332 K ST,42.3323584,-71.0371248
873,2 HAWTHORNE PL Apt. 3-N,42.3642406,-71.066169
874,108 H ST,42.3340878,-71.04129069999999
875,42 EIGHTH ST Apt. 3414,42.3749988,-71.0520878
876,129 M ST Apt. 1,42.3335321,-71.0334854
877,99 M ST,42.334549,-71.0334585
878,197 EIGHTH ST Apt. 401,42.3733848,-71.0519798
879,621 E FOURTH ST,42.3345399,-71.0396389
880,197 EIGHTH ST Apt. 719,42.3733848,-71.0519798
881,185 H ST,42.3315512,-71.0415898
882,572 E BROADWAY,42.3357386,-71.041257
883,130 EMERSON ST Apt. 42,42.3358136,-71.04009940000002
884,8 NATIONAL ST,42.3342302,-71.04655
885,9 PARK PL,42.3517246,-71.0681366
886,349 W FOURTH ST,42.3372386,-71.0506821
887,140 NORTHERN AV,42.3513419,-71.04317800000001
888,399 CONGRESS ST,42.3490612,-71.0447136
889,261 W SECOND ST Apt. 1,42.3398561,-71.0491342
890,26 PREBLE ST Apt. 1,42.3294725,-71.0557853
891,246 BOSTON ST Apt. 9,42.32137609999999,-71.0610236
892,29 SWALLOW ST Apt. 2,42.333511,-71.0299201
893,33 LENNON CT Apt. 34,42.3330016,-71.026591
894,159 I ST Apt. 3,42.3326886,-71.0400799
895,146 N ST,42.3333971,-71.03104239999999
896,42 EIGHTH ST Apt. 3212,42.3749988,-71.0520878
897,3 HARDY ST,42.3312537,-71.03262099999999
898,127 M ST,42.3336113,-71.033401
899,616 E FOURTH ST,42.33493929999999,-71.04016589999999
900,329 W FOURTH ST Apt. 329,42.3375326,-71.0511927
901,77 OLD HARBOR ST,42.3321927,-71.04766430000001
902,1 WILKINS PL,42.2832391,-71.1272821
903,353 W FOURTH ST,42.3371319,-71.050636
904,459 COLUMBIA RD Apt. 2,42.3130962,-71.0677956
905,42 EIGHTH ST Apt. 1309,42.3749988,-71.0520878
906,1 HENDERSON AV,42.3333525,-71.0407115
907,15 WARD ST Apt. PS-C,42.3298896,-71.0550464
908,275 OLD COLONY AV Apt. 2,42.3306091,-71.05302089999999
909,770 COLUMBIA RD Apt. 3,42.3203665,-71.0585653
910,10 COTTAGE ST Apt. 3,42.3660309,-71.0368524
911,152 OLD COLONY AV Apt. 7,42.3346467,-71.0546502
912,38 G ST Apt. 2,42.3347791,-71.0439588
913,42 EIGHTH ST Apt. 2518,42.3749988,-71.0520878
914,35 CHANNEL CENTER ST Apt. 511,42.3463778,-71.05055349999999
915,1788 COLUMBIA RD Apt. 2,42.3318484,-71.02958459999999
916,158 BOSTON ST,42.3243523,-71.05948029999999
917,121 BOLTON ST,42.3403628,-71.0504964
918,319 A ST Apt. 205,42.3488069,-71.0494346
919,152 OLD COLONY AV Apt. 24,42.3346467,-71.0546502
920,46 MERCER ST,42.3319456,-71.048825
921,52 ATHENS ST Apt. 4,42.3424414,-71.0551177
922,141 DORCHESTER AV Apt. LW201,42.3419516,-71.0574969
923,11 DARTMOUTH PL,42.34513279999999,-71.0737851
924,1 SAYWARD PL,42.3316263,-71.0563315
925,176 BOWEN ST Apt. 176-1,42.3366944,-71.0518428
926,653 E SECOND ST Apt. 208,42.3370492,-71.03678049999999
927,10 VINTON ST,42.3302621,-71.0541294
928,5 COLEBROOK ST,42.3325046,-71.04194190000001
929,40 SHIPWAY PL Apt. 40,42.3789224,-71.0521091
930,363 DORCHESTER AV,42.3361692,-71.0574607
931,800 COLUMBIA RD,42.3209418,-71.0573446
932,311 W BROADWAY,42.3384998,-71.0505882
933,23 SUMMER ST,42.3548121,-71.06000449999999
934,131 I ST Apt. 1,42.333703,-71.0401005
935,141 DORCHESTER AV Apt. 1006,42.3419516,-71.0574969
936,5 SEAFOOD WY,42.3491416,-71.0317965
937,197 EIGHTH ST Apt. PH21,42.3733848,-71.0519798
938,157 N ST Apt. 3,42.3328136,-71.03132099999999
939,489 SUMMER ST,42.3456353,-71.0417839
940,DORCHESTER ST,42.33361559999999,-71.04978919999999
941,52 NINTH ST Apt. 52,42.3600825,-71.0588801
942,22 LIBERTY DR Apt. 10A,42.35459720000001,-71.0452732
943,554 E BROADWAY,42.3356959,-71.04209279999999
944,1 HAMLIN ST Apt. 5,42.331335,-71.0423253
945,197 EIGHTH ST Apt. 614,42.3733848,-71.0519798
946,49 L ST Apt. PS-3,42.3600825,-71.0588801
947,257 E ST Apt. 1,42.3358748,-71.051245
948,8 WHITTIER PL Apt. 3H-8,42.3654839,-71.06728
949,278 K ST Apt. 3,42.3340785,-71.0371778
950,6 WHITTIER PL Apt. 3F-6,42.3657336,-71.0669497
951,378 K ST,42.3309023,-71.03707829999999
952,150 K ST,42.3376626,-71.0373105
953,18 LINDEN ST,42.3339469,-71.0451107
954,58 O ST,42.336468,-71.0290807
955,64 LOUIS PRANG ST Apt. 2,42.3379633,-71.0967801
